# FA FIDELITY REFERENCE — NOT a production behavioral target.
# Source: measure-forced-alignment-hf.py (transformers Wav2Vec2ForCTC, jonatasgrosman/wav2vec2-large-xlsr-53-english), run with pad-sec=3.0 and neighbour-midpoint windowing (align_segment's floor_bound/ceil_bound clamp) — this is MEASUREMENT convention, chosen to keep one segment's alignment window from bleeding into a neighbour's real speech during this measurement pass.
# R.4 (sync-pipeline-v2-plan.md) specifies PAD_BASE 0.75s for production. The audit that led to R.4 traced the midpoint-clamp windowing strategy used here to five documented failures on gapless corpora (docs/history.md) — this baseline's windowing is NOT what production should do.
# Therefore: this is a FIDELITY reference for the Rust jonatasgrosman/ONNX/Viterbi port to reproduce this model's own achievable output on this input, NOT a behavioral target for what Apply Sync should commit. Do not wire this baseline's numbers into a production-timing comparison.
# R-Q REGENERATION (docs/work-in-progress.md, this session): this fixture previously used torchaudio's MMS_FA bundle (CC-BY-NC-4.0, barred from shipping by Decision 3). It has been regenerated here against jonatasgrosman/wav2vec2-large-xlsr-53-english (Apache-2.0) — the actual model family production ships — resolving R-Q's stated obligation. The prior MMS-FA capture's own numbers are superseded; retrieve them from git history if a historical comparison is ever needed.
# This baseline captures the FIRST run of this HF-harness/jonatasgrosman pairing against these three projects' committed segments — there is nothing to diff it against yet; this run establishes the reference.
# Production ships jonatasgrosman/wav2vec2-large-xlsr-53-{en,es,fr,de,pt}, with per-language CTC vocabs of 33 (en) / 41 (es) / 59 (fr) / 38 (de) / 46 (pt) symbols.
# This fixture IS now a valid reference for text normalization and vocab coverage too (unlike its MMS-FA predecessor), since it uses the real shipping model's own alphabet — though it still measures via transformers/torchaudio's forced_align, not this repo's own Rust Viterbi port; the Rust port's own fidelity is independently verified by fa-onnx-emission-*.json/fa-e2e-alignment-*.json (zero-tolerance parity, Slices D2/D4), which this fixture does not replace or duplicate.
seg,text,startSec,endSec,score
351,how,1097.051,1097.151,0.9295
351,to,1097.191,1097.271,0.9999
351,read,1097.332,1097.512,0.7001
351,an,1097.572,1097.612,0.9995
351,animal,1097.753,1098.013,0.9998
351,that,1098.073,1098.194,0.9987
351,is,1098.234,1098.294,0.9998
351,following,1098.354,1098.775,0.9999
351,you,1098.815,1098.915,0.9999
351,against,1098.975,1099.236,0.9994
351,one,1099.416,1099.496,0.9999
351,that,1099.517,1099.637,0.9984
351,only,1099.757,1099.897,0.9999
351,crossed,1099.958,1100.238,0.8777
351,your,1100.258,1100.358,0.9917
351,path,1100.419,1100.779,0.9985
352,people,1101.401,1101.683,0.9998
352,look,1101.723,1101.883,0.9113
352,toward,1101.984,1102.285,1.0
352,where,1102.345,1102.506,0.9975
352,you,1102.546,1102.626,0.9998
352,are,1102.667,1102.767,0.8777
352,sitting.,1102.807,1103.088,1.0
353,Not,1103.952,1104.072,0.9999
353,because,1104.112,1104.393,1.0
353,you,1104.433,1104.514,0.9974
353,stand,1104.554,1104.895,1.0
353,and,1104.975,1105.055,1.0
353,announce,1105.096,1105.377,0.9055
353,anything.,1105.417,1105.758,0.9996
354,Because,1107.04,1107.281,1.0
354,over,1107.361,1107.501,0.9999
354,enough,1107.581,1107.821,0.9654
354,years,1107.881,1108.161,0.9838
354,your,1108.281,1108.421,0.9976
354,name,1108.502,1108.762,0.8703
354,has,1108.782,1108.902,0.9993
354,attached,1108.962,1109.342,0.9913
354,to,1109.362,1109.442,0.9997
354,a,1109.502,1109.522,0.9902
354,kind,1109.562,1109.782,1.0
354,of,1109.843,1109.883,0.9998
354,knowledge,1109.923,1110.303,0.9441
354,people,1110.343,1110.583,0.9999
354,understand,1110.623,1111.103,0.9994
354,is,1111.684,1111.764,0.9999
354,not,1111.884,1112.144,0.9998
354,easily,1112.584,1112.925,0.9956
354,replaced.,1113.005,1113.285,0.0848
355,Young,1113.646,1113.827,0.9058
355,hunters,1113.928,1114.269,0.999
355,from,1114.309,1114.409,0.9552
355,other,1114.51,1114.691,0.999
355,bands,1114.731,1115.052,0.9998
355,sit,1115.193,1115.353,1.0
355,near,1115.413,1115.534,0.9997
355,your,1115.574,1115.695,0.9975
355,fire,1115.735,1116.036,0.9999
355,and,1116.317,1116.397,0.9857
355,listen.,1116.478,1116.759,0.9999
356,You,1117.442,1117.523,0.9641
356,know,1117.563,1117.684,0.9922
356,what,1117.704,1117.805,0.99
356,they,1117.825,1117.946,0.9483
356,see.,1118.006,1118.188,0.9961
357,The,1118.852,1118.953,0.8979
357,same,1118.993,1119.175,1.0
357,thing,1119.215,1119.356,0.9999
357,you,1119.396,1119.477,0.9998
357,saw,1119.537,1119.719,0.9979
357,when,1119.759,1119.86,0.9999
357,you,1119.9,1119.98,1.0
357,first,1120.041,1120.262,1.0
357,looked,1120.303,1120.484,0.9477
357,at,1120.524,1120.585,0.9997
357,Daret.,1120.645,1120.988,0.9304
358,Proof,1121.692,1121.974,0.9973
358,that,1122.055,1122.196,0.996
358,surviving,1122.256,1122.679,0.9904
358,a,1122.719,1122.739,0.9992
358,long,1122.82,1123.001,1.0
358,time,1123.101,1123.383,1.0
358,is,1123.464,1123.504,1.0
358,possible.,1123.584,1124.047,1.0
359,An,1124.951,1124.991,0.9931
359,answer,1125.111,1125.351,0.9997
359,to,1125.391,1125.432,0.9992
359,the,1125.492,1125.552,0.9995
359,question,1125.592,1125.972,0.9937
359,of,1126.133,1126.193,0.9995
359,whether,1126.293,1126.513,0.94
359,you,1126.573,1126.674,0.9568
359,can,1126.714,1126.834,0.9999
359,face,1126.934,1127.194,0.8916
359,the,1127.234,1127.315,0.9942
359,night,1127.375,1127.555,0.999
359,across,1127.615,1127.956,0.9998
359,a,1128.056,1128.076,0.9957
359,whole,1128.176,1128.436,0.9938
359,life,1128.476,1128.757,0.9998
359,without,1129.017,1129.298,0.9989
359,it,1129.358,1129.398,0.9727
359,eventually,1129.438,1129.919,0.9999
359,winning.,1129.979,1130.279,1.0
360,You,1131.222,1131.323,0.9983
360,tell,1131.383,1131.584,0.9999
360,them,1131.624,1131.765,0.9971
360,the,1131.885,1131.986,0.8569
360,full,1132.026,1132.227,0.9913
360,cost,1132.287,1132.609,0.4428
361,same,1133.051,1133.293,0.8954
361,as,1133.313,1133.373,0.9999
361,you,1133.414,1133.494,0.9975
361,always,1133.595,1133.816,0.9997
361,do.,1133.897,1133.997,0.9999
362,You,1134.681,1134.761,0.9343
362,tell,1134.862,1135.022,0.9992
362,them,1135.042,1135.163,0.8724
362,the,1135.223,1135.303,0.9966
362,calm,1135.343,1135.644,0.9997
362,they,1135.724,1135.845,0.8645
362,see,1135.925,1136.106,0.9993
362,was,1136.166,1136.286,0.9905
362,not,1136.346,1136.487,0.9993
362,always,1136.567,1136.788,0.9998
362,there.,1136.848,1137.089,0.9999
363,You,1137.792,1137.892,0.9999
363,tell,1137.952,1138.093,0.9994
363,them,1138.113,1138.213,0.9801
363,about,1138.274,1138.455,0.982
363,the,1138.495,1138.575,0.9856
363,dropped,1138.635,1138.937,0.9942
363,torch,1139.037,1139.399,0.9994
364,the,1139.941,1140.022,0.979
364,three,1140.122,1140.323,0.9651
364,seconds,1140.424,1140.745,0.9998
364,in,1140.766,1140.826,0.9992
364,the,1140.866,1140.946,0.9999
364,forest,1140.987,1141.369,1.0
365,the,1141.831,1141.911,0.9592
365,child,1141.971,1142.293,0.9984
365,you,1142.353,1142.433,0.99
365,could,1142.453,1142.594,0.9984
365,not,1142.634,1142.755,0.9998
365,reach,1142.815,1143.016,0.992
365,in,1143.056,1143.116,0.9997
365,time.,1143.196,1143.518,1.0
366,You,1144.682,1144.762,0.9951
366,tell,1144.822,1144.942,0.9752
366,them,1144.963,1145.063,0.93
366,about,1145.103,1145.263,0.9824
366,the,1145.304,1145.384,0.9832
366,nights,1145.484,1145.705,0.9745
366,you,1145.745,1145.825,0.8715
366,got,1145.905,1146.026,0.9998
366,it,1146.086,1146.146,0.9832
366,right,1146.226,1146.507,0.9766
366,only,1147.089,1147.249,0.9999
366,because,1147.309,1147.63,0.9999
366,something,1147.751,1148.192,0.9877
366,in,1148.373,1148.433,0.9997
366,the,1148.493,1148.573,0.9989
366,dark,1148.633,1148.914,0.9907
366,chose,1149.416,1149.696,0.9996
366,to,1149.757,1149.817,0.9998
366,let,1149.897,1150.037,1.0
366,you.,1150.098,1150.218,0.9961
367,Most,1151.723,1151.964,1.0
367,of,1152.044,1152.104,1.0
367,them,1152.144,1152.305,0.9901
367,hear,1152.486,1152.706,1.0
367,the,1152.787,1152.867,0.9999
367,strength.,1152.927,1153.329,1.0
368,Fear,1154.051,1154.353,0.9999
368,as,1155.377,1155.437,0.9999
368,a,1155.517,1155.537,0.9989
368,tool.,1155.598,1155.879,0.9917
369,Slow,1156.542,1156.864,1.0
369,as,1156.984,1157.065,0.9999
369,a,1157.125,1157.145,0.9941
369,weapon.,1157.186,1157.467,0.9896
370,The,1158.353,1158.453,0.9977
370,body,1158.514,1158.816,1.0
370,ahead,1158.957,1159.198,0.0358
370,of,1159.219,1159.259,0.0
370,the,1159.279,1159.339,0.0
370,mind.,1159.359,1159.44,0.0069
371,They,1159.962,1160.102,0.991
371,do,1160.142,1160.223,0.9999
371,not,1160.303,1160.463,0.9991
371,take,1160.524,1160.744,1.0
371,in,1160.784,1160.845,0.9994
371,the,1160.905,1160.985,0.9997
371,losses,1161.045,1161.427,0.9992
371,the,1161.507,1161.607,0.999
371,same,1161.667,1161.868,1.0
371,way.,1161.928,1162.089,1.0
372,They,1162.872,1162.992,0.9999
372,are,1163.032,1163.113,1.0
372,not,1163.173,1163.313,0.9999
372,ready,1163.414,1163.615,1.0
372,for,1163.695,1163.775,0.9999
372,them,1163.836,1163.956,1.0
372,yet.,1164.016,1164.237,1.0
373,You,1165.562,1165.663,1.0
373,know,1165.723,1165.863,0.9971
373,this,1165.923,1166.104,0.9998
373,because,1166.204,1166.465,0.9292
373,you,1166.525,1166.646,0.9998
373,were,1166.686,1166.806,0.9998
373,not,1166.847,1166.967,0.9998
373,ready,1167.027,1167.228,0.9569
373,either,1167.368,1167.609,0.9996
374,sitting,1168.232,1168.514,0.9997
374,at,1168.575,1168.655,0.9996
374,someone,1168.736,1169.058,0.9809
374,else’s,1169.118,1169.421,0.9081
374,fire,1169.481,1169.823,0.9999
374,at,1169.924,1170.005,0.8894
374,their,1170.045,1170.206,0.9998
374,age,1170.347,1170.548,1.0
375,being,1171.031,1171.272,1.0
375,told,1171.353,1171.594,1.0
375,the,1171.674,1171.755,0.9998
375,whole,1171.795,1171.996,0.9916
375,truth,1172.056,1172.358,0.9547
375,and,1172.78,1172.84,0.9953
375,only,1173.001,1173.182,1.0
375,catching,1173.242,1173.584,0.9779
375,part,1173.644,1173.825,1.0
375,of,1173.866,1173.926,0.9977
375,it.,1173.966,1174.067,0.9999
376,The,1175.411,1175.511,0.9906
376,knowledge,1175.572,1175.992,0.9998
376,that,1176.032,1176.153,0.9748
376,comes,1176.213,1176.473,0.9999
376,from,1176.533,1176.653,0.9996
376,actual,1176.874,1177.194,1.0
376,experience,1177.315,1177.916,0.9999
376,cannot,1178.156,1178.557,0.9999
376,be,1178.617,1178.677,0.9998
376,handed,1178.737,1179.018,0.9999
376,over,1179.058,1179.198,1.0
376,by,1179.258,1179.338,0.9999
376,talking.,1179.418,1179.819,0.9999
377,It,1180.842,1180.902,0.9999
377,has,1180.983,1181.143,0.9989
377,to,1181.204,1181.284,0.9999
377,grow,1181.324,1181.525,1.0
377,inside,1181.605,1181.866,1.0
377,the,1181.906,1181.967,0.9999
377,living,1182.027,1182.268,0.9497
377,of,1182.328,1182.388,0.9983
377,it.,1182.469,1182.529,0.9998
378,All,1183.211,1183.331,0.9999
378,you,1183.412,1183.492,1.0
378,can,1183.532,1183.652,1.0
378,do,1183.732,1183.853,1.0
378,is,1184.294,1184.354,0.9998
378,be,1184.434,1184.534,0.9981
378,honest,1184.635,1185.036,0.9976
378,and,1185.637,1185.717,0.9969
378,let,1185.757,1185.858,0.9999
378,them,1185.898,1185.998,0.9998
378,take,1186.058,1186.279,0.9217
378,what,1186.299,1186.399,0.876
378,they,1186.439,1186.539,0.9942
378,are,1186.579,1186.66,0.9999
378,able,1186.78,1186.98,1.0
378,to,1187.041,1187.101,0.9996
378,carry,1187.161,1187.482,1.0
378,right,1187.802,1187.983,0.9729
378,now.,1188.063,1188.264,1.0
379,You,1192.522,1192.622,1.0
379,are,1192.663,1192.743,0.9999
379,sixty-four.,1192.824,1193.367,0.9744
380,The,1194.153,1194.234,0.9943
380,night,1194.314,1194.476,0.9829
380,runs,1194.536,1194.778,0.9778
380,belong,1194.859,1195.141,0.9996
380,to,1195.221,1195.282,0.9994
380,someone,1195.342,1195.625,0.9605
380,else,1195.665,1195.846,0.9999
380,now.,1195.887,1196.048,0.9999
381,Your,1196.61,1196.731,0.9984
381,legs,1196.791,1197.031,0.9995
381,still,1197.091,1197.312,0.9999
381,work,1197.352,1197.572,0.9999
381,but,1198.013,1198.093,0.9999
381,your,1198.133,1198.233,0.9785
381,eyes,1198.373,1198.554,0.9999
381,have,1198.594,1198.714,0.9797
381,lost,1198.774,1198.994,0.9999
381,the,1199.074,1199.155,0.9999
381,edge-of-darkness,1199.255,1199.896,0.3737
381,precision,1199.976,1200.397,0.9963
381,that,1200.457,1200.577,0.9503
381,forward,1200.637,1200.958,0.982
381,scouting,1201.018,1201.318,1.0
381,demands.,1201.378,1201.819,0.9997
382,You,1203.042,1203.142,0.9999
382,know,1203.202,1203.343,0.9982
382,this,1203.403,1203.523,0.9998
382,without,1203.564,1203.764,0.9576
382,needing,1203.804,1204.025,0.9998
382,anyone,1204.085,1204.326,0.9999
382,to,1204.366,1204.426,0.9999
382,tell,1204.467,1204.647,1.0
382,you.,1204.707,1204.808,0.9989
383,Three,1206.151,1206.351,0.9767
383,winters,1206.412,1206.692,0.9997
383,ago,1206.752,1206.932,0.9899
383,you,1207.073,1207.173,0.9882
383,stepped,1207.213,1207.473,0.9838
383,back,1207.513,1207.714,0.9999
383,from,1207.774,1207.894,0.9993
383,active,1208.034,1208.295,1.0
383,perimeter,1208.355,1208.735,0.965
383,work,1208.816,1209.016,0.9997
383,and,1209.417,1209.477,0.9999
383,gave,1209.537,1209.697,1.0
383,it,1209.737,1209.777,0.9999
383,fully,1209.857,1210.138,0.9862
383,to,1210.178,1210.258,0.9132
383,Fen’s,1210.318,1210.559,0.9916
383,people,1210.639,1210.959,1.0
384,who,1211.781,1211.861,0.9999
384,have,1211.901,1212.002,0.9997
384,by,1212.062,1212.162,1.0
384,now,1212.262,1212.483,1.0
384,become,1212.704,1212.964,0.9999
384,the,1213.025,1213.085,0.9998
384,ones,1213.185,1213.325,0.9998
384,teaching,1213.406,1213.706,0.9152
384,the,1213.747,1213.827,0.9878
384,people,1213.867,1214.128,1.0
384,after,1214.248,1214.469,1.0
384,them.,1214.509,1214.649,0.9094
385,What,1215.372,1215.493,0.9901
385,you,1215.533,1215.614,0.9963
385,do,1215.694,1215.774,0.9998
385,now,1215.895,1216.116,1.0
385,is,1216.659,1216.72,0.9998
385,harder,1216.8,1217.062,0.9999
385,to,1217.102,1217.162,0.861
385,put,1217.202,1217.303,1.0
385,a,1217.363,1217.383,0.9998
385,name,1217.444,1217.645,1.0
385,to.,1217.705,1217.826,0.9999
386,You,1219.312,1219.392,0.9994
386,sit,1219.452,1219.553,0.9997
386,at,1219.593,1219.653,0.9996
386,the,1219.693,1219.753,0.9036
386,center,1219.793,1219.994,0.975
386,fire,1220.054,1220.355,0.9993
386,on,1220.455,1220.495,0.9999
386,long,1220.595,1220.856,0.9992
386,winter,1220.936,1221.177,0.9999
386,nights,1221.277,1221.578,0.9968
386,when,1221.618,1221.718,0.9949
386,the,1221.758,1221.839,0.9864
386,band,1221.879,1222.139,1.0
386,is,1222.22,1222.28,0.9997
386,settled,1222.34,1222.621,0.9999
386,deep,1222.661,1222.881,1.0
386,in,1222.922,1222.982,0.9994
386,the,1223.022,1223.082,0.9993
386,valley,1223.142,1223.463,1.0
386,and,1223.904,1223.984,0.9999
386,the,1224.004,1224.085,0.8364
386,cold,1224.125,1224.385,0.9998
386,has,1224.425,1224.526,0.973
386,pulled,1224.626,1224.887,0.9998
386,everything,1224.927,1225.288,0.9997
386,close.,1225.328,1225.669,0.9999
387,Children,1226.513,1226.876,1.0
387,gather,1226.998,1227.3,0.9323
387,near,1227.401,1227.562,1.0
387,you.,1227.643,1227.764,0.9513
388,Young,1229.012,1229.192,0.9872
388,hunters,1229.232,1229.553,0.9654
388,too,1229.633,1229.794,0.9963
388,new,1229.914,1230.035,0.9987
388,for,1230.135,1230.255,0.9999
388,real,1230.315,1230.496,0.8724
388,posts,1230.576,1230.917,0.9959
388,sit,1230.997,1231.158,1.0
388,at,1231.178,1231.238,0.9981
388,the,1231.278,1231.338,0.9999
388,outer,1231.438,1231.599,1.0
388,edge,1231.679,1231.8,1.0
388,of,1231.84,1231.88,0.9999
388,your,1231.92,1232.02,0.9998
388,fire,1232.08,1232.341,1.0
388,ring,1232.381,1232.562,0.9969
388,and,1232.983,1233.043,0.9999
388,listen,1233.123,1233.384,0.9999
388,to,1233.464,1233.544,0.9998
388,what,1233.585,1233.705,0.9998
388,you,1233.745,1233.845,0.9972
388,say,1233.905,1234.106,0.9999
388,in,1234.266,1234.307,0.9993
388,the,1234.347,1234.427,0.998
388,dark,1234.487,1234.708,1.0
388,hours.,1234.768,1235.129,0.9998
389,You,1235.811,1235.891,0.9887
389,are,1235.932,1236.032,0.885
389,not,1236.092,1236.273,0.9999
389,telling,1236.333,1236.594,0.9911
389,stories,1236.654,1236.996,1.0
389,to,1237.036,1237.116,0.9999
389,fill,1237.176,1237.357,0.9996
389,time.,1237.417,1237.739,0.9999
390,You,1238.464,1238.564,0.9974
390,are,1238.605,1238.686,0.9995
390,passing,1238.746,1239.17,1.0
390,something.,1239.231,1239.594,0.9756
391,You,1240.963,1241.043,0.8894
391,describe,1241.083,1241.485,1.0
391,what,1241.525,1241.626,0.9998
391,Daret’s,1241.666,1242.007,0.8424
391,hand,1242.027,1242.248,0.9067
391,felt,1242.308,1242.489,0.9698
391,like,1242.529,1242.69,0.9998
391,on,1242.73,1242.79,0.9999
391,your,1242.83,1242.951,0.9741
391,shoulder,1242.971,1243.312,0.9988
391,and,1243.935,1243.995,0.9999
391,what,1244.035,1244.156,0.9992
391,it,1244.196,1244.256,0.9998
391,meant.,1244.317,1244.557,0.9724
392,You,1245.762,1245.842,0.8134
392,describe,1245.882,1246.224,0.9385
392,the,1246.284,1246.344,0.3124
392,three,1246.444,1246.685,0.957
392,seconds,1246.806,1247.127,0.998
392,in,1247.167,1247.207,0.9993
392,the,1247.247,1247.327,0.9998
392,forest,1247.367,1247.709,1.0
392,with,1247.749,1247.869,0.875
392,Yaro,1247.909,1248.23,0.9733
392,when,1248.652,1248.772,0.9991
392,something,1248.852,1249.154,0.9952
392,in,1249.174,1249.214,0.9998
392,the,1249.254,1249.334,0.9843
392,dark,1249.394,1249.635,0.9999
392,made,1249.756,1249.876,0.9999
392,a,1249.936,1249.956,0.9737
392,choice.,1250.037,1250.378,0.9997
393,You,1251.642,1251.723,0.9999
393,describe,1251.783,1252.144,0.9999
393,the,1252.205,1252.265,0.9901
393,child,1252.305,1252.566,0.997
393,you,1252.626,1252.707,0.9795
393,could,1252.727,1252.867,0.9408
393,not,1252.928,1253.068,0.9527
393,save,1253.149,1253.51,1.0
393,and,1253.992,1254.072,0.9813
393,what,1254.133,1254.253,0.9999
393,you,1254.313,1254.394,0.9984
393,did,1254.474,1254.635,0.9998
393,in,1254.675,1254.735,0.7446
393,the,1254.755,1254.816,0.9742
393,weeks,1254.856,1255.097,0.9168
393,after,1255.197,1255.458,0.9993
394,and,1256.262,1256.363,1.0
394,why,1256.463,1256.705,0.9999
394,you,1256.785,1256.886,0.9999
394,did,1256.926,1257.027,0.9997
394,not,1257.087,1257.208,0.9967
394,let,1257.288,1257.429,1.0
394,that,1257.49,1257.65,1.0
394,weight,1257.731,1257.993,0.9942
394,take,1258.073,1258.294,0.9965
394,the,1258.335,1258.415,0.9534
394,work,1258.455,1258.616,0.9999
394,from,1258.677,1258.797,0.9995
394,you.,1258.858,1258.958,0.9778
395,You,1259.6,1259.681,0.9998
395,describe,1259.741,1260.161,1.0
395,the,1260.241,1260.321,0.9991
395,look,1260.381,1260.562,0.9869
395,on,1260.702,1260.762,1.0
395,Fen’s,1260.862,1261.183,0.3497
395,face,1261.263,1261.623,0.9867
395,the,1261.863,1261.944,0.9982
395,first,1262.044,1262.284,0.9989
395,time,1262.344,1262.624,0.9999
395,slowing,1262.785,1263.165,0.9253
395,his,1263.205,1263.325,0.9996
395,feet,1263.406,1263.626,0.9731
395,made,1263.926,1264.046,0.9997
395,a,1264.106,1264.126,0.9984
395,difference,1264.187,1264.627,0.9999
395,he,1264.687,1264.787,0.9997
395,could,1264.827,1264.988,0.9649
395,feel,1265.048,1265.288,0.9999
395,in,1265.388,1265.428,0.9986
395,his,1265.468,1265.588,0.9642
395,whole,1265.629,1265.889,0.8953
395,body.,1265.929,1266.209,1.0
396,You,1267.332,1267.432,1.0
396,tell,1267.513,1267.693,1.0
396,them,1267.753,1267.874,1.0
396,the,1267.954,1268.034,0.9997
396,dark,1268.095,1268.315,0.9992
396,cannot,1268.436,1268.737,1.0
396,be,1268.797,1268.857,0.9999
396,finished.,1268.918,1269.299,1.0
397,It,1269.944,1270.004,1.0
397,comes,1270.065,1270.307,1.0
397,back,1270.348,1270.55,0.9999
397,every,1270.793,1271.015,0.9999
397,night,1271.096,1271.298,1.0
398,the,1271.662,1271.743,0.9999
398,same,1271.823,1272.126,1.0
398,as,1272.227,1272.288,0.9998
398,it,1272.348,1272.409,0.9996
398,always,1272.49,1272.732,0.9998
398,has,1272.813,1273.136,1.0
399,and,1273.921,1274.001,0.9998
399,it,1274.042,1274.082,0.9997
399,expects,1274.122,1274.503,0.9999
399,the,1274.543,1274.624,0.9969
399,same,1274.684,1274.965,0.895
399,quality,1275.025,1275.446,0.9895
399,of,1275.487,1275.527,0.9998
399,attention,1275.587,1276.089,0.9922
399,on,1276.329,1276.39,0.9993
399,the,1276.45,1276.53,0.9983
399,thousandth,1276.59,1277.052,0.9362
399,night,1277.132,1277.333,0.9853
399,as,1277.614,1277.694,0.9991
399,it,1277.754,1277.814,0.9995
399,did,1277.875,1278.035,0.9999
399,on,1278.115,1278.176,0.9975
399,the,1278.216,1278.296,0.6618
399,first.,1278.356,1278.657,0.9812
400,You,1280.201,1280.301,0.984
400,tell,1280.342,1280.522,0.9999
400,them,1280.562,1280.662,0.9999
400,the,1280.722,1280.802,0.8096
400,fire,1280.862,1281.223,0.9996
400,is,1281.423,1281.524,0.9999
400,the,1281.604,1281.684,0.9546
400,line,1281.764,1282.065,0.9116
400,and,1282.425,1282.505,0.9999
400,they,1282.606,1282.786,0.9668
400,are,1282.826,1282.926,0.9157
400,the,1282.966,1283.026,0.9998
400,ones,1283.167,1283.307,0.9999
400,responsible,1283.367,1283.908,1.0
400,for,1283.968,1284.048,0.9999
400,keeping,1284.108,1284.389,1.0
400,it,1284.429,1284.489,0.9999
400,fed.,1284.549,1284.789,1.0
401,You,1285.451,1285.551,1.0
401,sit,1285.671,1285.891,0.9992
401,in,1285.952,1285.992,0.9992
401,the,1286.052,1286.132,0.9998
401,warmth,1286.192,1286.493,0.9989
401,of,1286.553,1286.593,0.9996
401,a,1286.653,1286.693,0.9138
401,hearth,1286.733,1287.013,0.9524
401,your,1287.074,1287.174,0.9937
401,family,1287.214,1287.555,1.0
401,has,1287.595,1287.715,0.9993
401,tended,1287.795,1288.096,0.9911
401,across,1288.176,1288.496,0.9998
401,more,1288.677,1288.897,1.0
401,seasons,1289.017,1289.438,0.9998
401,than,1289.498,1289.598,0.9998
401,you,1289.638,1289.739,0.9993
402,can,1290.48,1290.54,0.0
402,count,1290.58,1290.701,0.0
402,and,1290.741,1290.821,0.9991
402,you,1290.861,1290.941,0.9967
402,listen,1291.021,1291.262,0.9076
402,to,1291.322,1291.382,0.9995
402,the,1291.422,1291.503,0.9988
402,night,1291.583,1291.783,0.9362
402,the,1291.844,1291.924,0.9999
402,way,1291.964,1292.064,0.9996
402,you,1292.144,1292.225,0.9999
402,have,1292.265,1292.385,0.9895
402,listened,1292.425,1292.706,0.9976
402,to,1292.726,1292.806,0.9991
402,it,1292.866,1292.926,0.999
402,for,1292.967,1293.087,0.8842
402,fifty,1293.167,1293.508,0.9998
402,years.,1293.568,1293.849,1.0
403,You,1294.632,1294.712,0.9999
403,still,1294.772,1295.013,0.9958
403,catch,1295.074,1295.415,0.9993
403,the,1295.476,1295.556,0.9999
403,interruptions.,1295.596,1296.159,0.9973
404,You,1296.6,1296.701,0.9999
404,still,1296.761,1296.981,0.9997
404,feel,1297.082,1297.342,1.0
404,when,1297.422,1297.523,0.9999
404,the,1297.563,1297.623,0.9999
404,air,1297.763,1297.863,0.9996
404,outside,1297.944,1298.284,0.985
404,the,1298.345,1298.405,0.9988
404,camp,1298.445,1298.706,0.9996
404,shifts,1298.766,1299.106,0.9849
404,in,1299.147,1299.187,0.999
404,a,1299.247,1299.287,0.9744
404,certain,1299.347,1299.588,0.9982
404,way.,1299.628,1299.788,1.0
405,The,1301.252,1301.332,0.9971
405,knowledge,1301.393,1301.834,0.9996
405,has,1302.175,1302.316,0.9992
405,not,1302.396,1302.556,0.9513
405,left,1302.617,1302.817,1.0
405,you.,1302.877,1302.978,0.9999
406,It,1304.387,1304.447,0.9999
406,lives,1304.548,1304.791,1.0
406,in,1304.831,1304.871,0.9991
406,a,1304.952,1304.972,0.9982
406,different,1305.013,1305.316,1.0
406,place,1305.356,1305.659,0.9425
406,now,1305.699,1305.78,0.1097
407,the,1306.06,1306.141,0.9934
407,place,1306.201,1306.501,0.9996
407,a,1306.561,1306.581,0.629
407,thing,1306.661,1306.882,0.989
407,moves,1307.002,1307.282,0.9996
407,to,1307.342,1307.483,0.9994
407,when,1307.563,1307.683,0.9979
407,it,1307.723,1307.763,0.9997
407,stops,1307.823,1308.124,0.9986
407,being,1308.184,1308.384,0.9749
407,something,1308.444,1308.745,0.982
407,you,1308.785,1308.885,0.9995
407,do,1308.945,1309.105,0.9819
407,and,1309.606,1309.686,0.999
407,becomes,1309.726,1310.167,0.9935
407,something,1310.367,1310.688,0.9864
407,you,1310.728,1310.808,0.9996
407,simply,1310.868,1311.148,0.9998
407,are.,1311.269,1311.429,0.9998
408,Fen’s,1312.659,1312.802,0.0
408,youngest,1312.842,1313.148,0.0002
408,scout,1313.168,1313.27,0.0
409,a,1313.311,1313.331,0.0
409,girl,1313.392,1313.576,0.0001
409,of,1313.678,1313.719,0.0
409,fifteen,1313.76,1314.27,0.0
410,sits,1315.857,1316.098,0.995
410,just,1316.199,1316.42,0.9115
410,past,1316.48,1316.721,1.0
410,your,1316.761,1316.862,0.0001
410,firelight,1316.922,1317.404,0.9866
410,on,1317.484,1317.545,0.9999
410,a,1317.605,1317.625,0.9977
410,clear,1317.665,1317.926,1.0
410,cold,1318.007,1318.248,1.0
410,night,1318.328,1318.549,0.9757
411,watching,1318.932,1319.277,0.9789
411,the,1319.317,1319.398,0.8829
411,tree,1319.439,1319.621,0.9986
411,line.,1319.682,1319.925,0.9999
412,Back,1320.854,1321.096,0.9999
412,straight,1321.156,1321.498,0.9997
412,but,1321.901,1322.002,1.0
412,not,1322.062,1322.203,0.9999
412,locked.,1322.284,1322.627,1.0
413,Weight,1323.593,1323.855,0.0008
413,even.,1324.016,1324.217,1.0
414,Eyes,1325.301,1325.502,1.0
414,moving,1325.582,1325.863,0.9997
414,in,1325.903,1325.963,0.9993
414,a,1326.023,1326.043,0.9989
414,slow,1326.123,1326.364,1.0
414,sweep,1326.484,1326.785,1.0
414,rather,1327.266,1327.506,0.9768
